match_id,match_num,year,cup_name,round,date,time,team1,team2,team1_normalized,team2_normalized,team1_score_final,team2_score_final,total_goals_final,winner,loser,is_draw,goal_difference,group,ground,status,match_played,has_goals_events
2014_31,,2014,World Cup 2014,Matchday 4,2014-06-15,19:00 UTC-3,Argentina,Bosnia-Herzegovina,Argentina,Bosnia-Herzegovina,2.0,1.0,3.0,Argentina,Bosnia-Herzegovina,False,1.0,Group F,"Estádio do Maracanã, Rio de Janeiro",played,True,True
2014_32,,2014,World Cup 2014,Matchday 5,2014-06-16,16:00 UTC-3,Iran,Nigeria,Iran,Nigeria,0.0,0.0,0.0,,,True,0.0,Group F,"Arena da Baixada, Curitiba",played,True,False
2014_33,,2014,World Cup 2014,Matchday 10,2014-06-21,13:00 UTC-3,Argentina,Iran,Argentina,Iran,1.0,0.0,1.0,Argentina,Iran,False,1.0,Group F,"Estádio Mineirão, Belo Horizonte",played,True,True
2014_34,,2014,World Cup 2014,Matchday 10,2014-06-21,18:00 UTC-4,Nigeria,Bosnia-Herzegovina,Nigeria,Bosnia-Herzegovina,1.0,0.0,1.0,Nigeria,Bosnia-Herzegovina,False,1.0,Group F,"Arena Pantanal, Cuiabá",played,True,True
2014_35,,2014,World Cup 2014,Matchday 14,2014-06-25,13:00 UTC-3,Nigeria,Argentina,Nigeria,Argentina,2.0,3.0,5.0,Argentina,Nigeria,False,1.0,Group F,"Estádio Beira-Rio, Porto Alegre",played,True,True
2014_36,,2014,World Cup 2014,Matchday 14,2014-06-25,13:00 UTC-3,Bosnia-Herzegovina,Iran,Bosnia-Herzegovina,Iran,3.0,1.0,4.0,Bosnia-Herzegovina,Iran,False,2.0,Group F,"Arena Fonte Nova, Salvador",played,True,True
2014_37,,2014,World Cup 2014,Matchday 5,2014-06-16,13:00 UTC-3,Germany,Portugal,Germany,Portugal,4.0,0.0,4.0,Germany,Portugal,False,4.0,Group G,"Arena Fonte Nova, Salvador",played,True,True
2014_38,,2014,World Cup 2014,Matchday 5,2014-06-16,19:00 UTC-3,Ghana,USA,Ghana,USA,1.0,2.0,3.0,USA,Ghana,False,1.0,Group G,"Estádio das Dunas, Natal",played,True,True
2014_39,,2014,World Cup 2014,Matchday 10,2014-06-21,16:00 UTC-3,Germany,Ghana,Germany,Ghana,2.0,2.0,4.0,,,True,0.0,Group G,"Estádio Castelão, Fortaleza",played,True,True
2014_40,,2014,World Cup 2014,Matchday 11,2014-06-22,18:00 UTC-4,USA,Portugal,USA,Portugal,2.0,2.0,4.0,,,True,0.0,Group G,"Arena Amazônia, Manaus",played,True,True
2014_41,,2014,World Cup 2014,Matchday 15,2014-06-26,13:00 UTC-3,USA,Germany,USA,Germany,0.0,1.0,1.0,Germany,USA,False,1.0,Group G,"Arena Pernambuco, Recife",played,True,True
2014_42,,2014,World Cup 2014,Matchday 15,2014-06-26,13:00 UTC-3,Portugal,Ghana,Portugal,Ghana,2.0,1.0,3.0,Portugal,Ghana,False,1.0,Group G,"Estádio Nacional Mané Garrincha, Brasília",played,True,True
2014_43,,2014,World Cup 2014,Matchday 6,2014-06-17,13:00 UTC-3,Belgium,Algeria,Belgium,Algeria,2.0,1.0,3.0,Belgium,Algeria,False,1.0,Group H,"Estádio Mineirão, Belo Horizonte",played,True,True
2014_44,,2014,World Cup 2014,Matchday 6,2014-06-17,18:00 UTC-4,Russia,South Korea,Russia,South Korea,1.0,1.0,2.0,,,True,0.0,Group H,"Arena Pantanal, Cuiabá",played,True,True
2014_45,,2014,World Cup 2014,Matchday 11,2014-06-22,13:00 UTC-3,Belgium,Russia,Belgium,Russia,1.0,0.0,1.0,Belgium,Russia,False,1.0,Group H,"Estádio do Maracanã, Rio de Janeiro",played,True,True
2014_46,,2014,World Cup 2014,Matchday 11,2014-06-22,16:00 UTC-3,South Korea,Algeria,South Korea,Algeria,2.0,4.0,6.0,Algeria,South Korea,False,2.0,Group H,"Estádio Beira-Rio, Porto Alegre",played,True,True
2014_47,,2014,World Cup 2014,Matchday 15,2014-06-26,17:00 UTC-3,South Korea,Belgium,South Korea,Belgium,0.0,1.0,1.0,Belgium,South Korea,False,1.0,Group H,"Arena de São Paulo, São Paulo",played,True,True
2014_48,,2014,World Cup 2014,Matchday 15,2014-06-26,17:00 UTC-3,Algeria,Russia,Algeria,Russia,1.0,1.0,2.0,,,True,0.0,Group H,"Arena da Baixada, Curitiba",played,True,True
2014_49,,2014,World Cup 2014,Round of 16,2014-06-28,13:00 UTC-3,Brazil,Chile,Brazil,Chile,1.0,1.0,2.0,,,True,0.0,,"Estádio Mineirão, Belo Horizonte",played,True,True
2014_50,,2014,World Cup 2014,Round of 16,2014-06-28,17:00 UTC-3,Colombia,Uruguay,Colombia,Uruguay,2.0,0.0,2.0,Colombia,Uruguay,False,2.0,,"Estádio do Maracanã, Rio de Janeiro",played,True,True
2014_51,,2014,World Cup 2014,Round of 16,2014-06-29,13:00 UTC-3,Netherlands,Mexico,Netherlands,Mexico,2.0,1.0,3.0,Netherlands,Mexico,False,1.0,,"Estádio Castelão, Fortaleza",played,True,True
2014_52,,2014,World Cup 2014,Round of 16,2014-06-29,17:00 UTC-3,Costa Rica,Greece,Costa Rica,Greece,1.0,1.0,2.0,,,True,0.0,,"Arena Pernambuco, Recife",played,True,True
2014_53,,2014,World Cup 2014,Round of 16,2014-06-30,13:00 UTC-3,France,Nigeria,France,Nigeria,2.0,0.0,2.0,France,Nigeria,False,2.0,,"Estádio Nacional Mané Garrincha, Brasília",played,True,True
2014_54,,2014,World Cup 2014,Round of 16,2014-06-30,17:00 UTC-3,Germany,Algeria,Germany,Algeria,2.0,1.0,3.0,Germany,Algeria,False,1.0,,"Estádio Beira-Rio, Porto Alegre",played,True,True
2014_55,,2014,World Cup 2014,Round of 16,2014-07-01,13:00 UTC-3,Argentina,Switzerland,Argentina,Switzerland,1.0,0.0,1.0,Argentina,Switzerland,False,1.0,,"Arena de São Paulo, São Paulo",played,True,True
2014_56,,2014,World Cup 2014,Round of 16,2014-07-01,17:00 UTC-3,Belgium,USA,Belgium,USA,2.0,1.0,3.0,Belgium,USA,False,1.0,,"Arena Fonte Nova, Salvador",played,True,True
2014_57,,2014,World Cup 2014,Quarter-finals,2014-07-04,13:00 UTC-3,France,Germany,France,Germany,0.0,1.0,1.0,Germany,France,False,1.0,,"Estádio do Maracanã, Rio de Janeiro",played,True,True
2014_58,,2014,World Cup 2014,Quarter-finals,2014-07-04,17:00 UTC-3,Brazil,Colombia,Brazil,Colombia,2.0,1.0,3.0,Brazil,Colombia,False,1.0,,"Estádio Castelão, Fortaleza",played,True,True
2014_59,,2014,World Cup 2014,Quarter-finals,2014-07-05,13:00 UTC-3,Argentina,Belgium,Argentina,Belgium,1.0,0.0,1.0,Argentina,Belgium,False,1.0,,"Estádio Nacional Mané Garrincha, Brasília",played,True,True
2014_60,,2014,World Cup 2014,Quarter-finals,2014-07-05,17:00 UTC-3,Netherlands,Costa Rica,Netherlands,Costa Rica,0.0,0.0,0.0,,,True,0.0,,"Arena Fonte Nova, Salvador",played,True,False
2014_61,,2014,World Cup 2014,Semi-finals,2014-07-08,17:00 UTC-3,Brazil,Germany,Brazil,Germany,1.0,7.0,8.0,Germany,Brazil,False,6.0,,"Estádio Mineirão, Belo Horizonte",played,True,True
2014_62,,2014,World Cup 2014,Semi-finals,2014-07-09,17:00 UTC-3,Netherlands,Argentina,Netherlands,Argentina,0.0,0.0,0.0,,,True,0.0,,"Arena de São Paulo, São Paulo",played,True,False
2014_63,,2014,World Cup 2014,Match for third place,2014-07-12,17:00 UTC-3,Brazil,Netherlands,Brazil,Netherlands,0.0,3.0,3.0,Netherlands,Brazil,False,3.0,,"Estádio Nacional Mané Garrincha, Brasília",played,True,True
2014_64,,2014,World Cup 2014,Final,2014-07-13,16:00 UTC-3,Germany,Argentina,Germany,Argentina,1.0,0.0,1.0,Germany,Argentina,False,1.0,,"Estádio do Maracanã, Rio de Janeiro",played,True,True
2018_1,,2018,World Cup 2018,Matchday 1,2018-06-14,18:00 UTC+3,Russia,Saudi Arabia,Russia,Saudi Arabia,5.0,0.0,5.0,Russia,Saudi Arabia,False,5.0,Group A,"Luzhniki Stadium, Moscow",played,True,True
2018_2,,2018,World Cup 2018,Matchday 2,2018-06-15,17:00 UTC+5,Egypt,Uruguay,Egypt,Uruguay,0.0,1.0,1.0,Uruguay,Egypt,False,1.0,Group A,"Ekaterinburg Arena, Ekaterinburg",played,True,True
2018_3,,2018,World Cup 2018,Matchday 6,2018-06-19,21:00 UTC+3,Russia,Egypt,Russia,Egypt,3.0,1.0,4.0,Russia,Egypt,False,2.0,Group A,"Saint Petersburg Stadium, Saint Petersburg",played,True,True
2018_4,,2018,World Cup 2018,Matchday 7,2018-06-20,18:00 UTC+3,Uruguay,Saudi Arabia,Uruguay,Saudi Arabia,1.0,0.0,1.0,Uruguay,Saudi Arabia,False,1.0,Group A,"Rostov Arena, Rostov-on-Don",played,True,True
2018_5,,2018,World Cup 2018,Matchday 12,2018-06-25,18:00 UTC+4,Uruguay,Russia,Uruguay,Russia,3.0,0.0,3.0,Uruguay,Russia,False,3.0,Group A,"Samara Arena, Samara",played,True,True
2018_6,,2018,World Cup 2018,Matchday 12,2018-06-25,17:00 UTC+3,Saudi Arabia,Egypt,Saudi Arabia,Egypt,2.0,1.0,3.0,Saudi Arabia,Egypt,False,1.0,Group A,"Volgograd Arena, Volgograd",played,True,True
2018_7,,2018,World Cup 2018,Matchday 2,2018-06-15,18:00 UTC+3,Morocco,Iran,Morocco,Iran,0.0,1.0,1.0,Iran,Morocco,False,1.0,Group B,"Saint Petersburg Stadium, Saint Petersburg",played,True,True
2018_8,,2018,World Cup 2018,Matchday 2,2018-06-15,21:00 UTC+3,Portugal,Spain,Portugal,Spain,3.0,3.0,6.0,,,True,0.0,Group B,"Fisht Stadium, Sochi",played,True,True
2018_9,,2018,World Cup 2018,Matchday 7,2018-06-20,15:00 UTC+3,Portugal,Morocco,Portugal,Morocco,1.0,0.0,1.0,Portugal,Morocco,False,1.0,Group B,"Luzhniki Stadium, Moscow",played,True,True
2018_10,,2018,World Cup 2018,Matchday 7,2018-06-20,21:00 UTC+3,Iran,Spain,Iran,Spain,0.0,1.0,1.0,Spain,Iran,False,1.0,Group B,"Kazan Arena, Kazan",played,True,True
2018_11,,2018,World Cup 2018,Matchday 12,2018-06-25,21:00 UTC+3,Iran,Portugal,Iran,Portugal,1.0,1.0,2.0,,,True,0.0,Group B,"Mordovia Arena, Saransk",played,True,True
2018_12,,2018,World Cup 2018,Matchday 12,2018-06-25,20:00 UTC+2,Spain,Morocco,Spain,Morocco,2.0,2.0,4.0,,,True,0.0,Group B,"Kaliningrad Stadium, Kaliningrad",played,True,True
2018_13,,2018,World Cup 2018,Matchday 3,2018-06-16,13:00 UTC+3,France,Australia,France,Australia,2.0,1.0,3.0,France,Australia,False,1.0,Group C,"Kazan Arena, Kazan",played,True,True
2018_14,,2018,World Cup 2018,Matchday 3,2018-06-16,19:00 UTC+3,Peru,Denmark,Peru,Denmark,0.0,1.0,1.0,Denmark,Peru,False,1.0,Group C,"Mordovia Arena, Saransk",played,True,True
2018_15,,2018,World Cup 2018,Matchday 8,2018-06-21,16:00 UTC+4,Denmark,Australia,Denmark,Australia,1.0,1.0,2.0,,,True,0.0,Group C,"Samara Arena, Samara",played,True,True
2018_16,,2018,World Cup 2018,Matchday 8,2018-06-21,20:00 UTC+5,France,Peru,France,Peru,1.0,0.0,1.0,France,Peru,False,1.0,Group C,"Ekaterinburg Arena, Ekaterinburg",played,True,True
2018_17,,2018,World Cup 2018,Matchday 13,2018-06-26,17:00 UTC+3,Denmark,France,Denmark,France,0.0,0.0,0.0,,,True,0.0,Group C,"Luzhniki Stadium, Moscow",played,True,False
2018_18,,2018,World Cup 2018,Matchday 13,2018-06-26,17:00 UTC+3,Australia,Peru,Australia,Peru,0.0,2.0,2.0,Peru,Australia,False,2.0,Group C,"Fisht Stadium, Sochi",played,True,True
2018_19,,2018,World Cup 2018,Matchday 3,2018-06-16,16:00 UTC+3,Argentina,Iceland,Argentina,Iceland,1.0,1.0,2.0,,,True,0.0,Group D,"Spartak Stadium, Moscow",played,True,True
2018_20,,2018,World Cup 2018,Matchday 3,2018-06-16,21:00 UTC+2,Croatia,Nigeria,Croatia,Nigeria,2.0,0.0,2.0,Croatia,Nigeria,False,2.0,Group D,"Kaliningrad Stadium, Kaliningrad",played,True,True
2018_21,,2018,World Cup 2018,Matchday 8,2018-06-21,21:00 UTC+3,Argentina,Croatia,Argentina,Croatia,0.0,3.0,3.0,Croatia,Argentina,False,3.0,Group D,"Nizhny Novgorod Stadium, Nizhny Novgorod",played,True,True
2018_22,,2018,World Cup 2018,Matchday 9,2018-06-22,18:00 UTC+3,Nigeria,Iceland,Nigeria,Iceland,2.0,0.0,2.0,Nigeria,Iceland,False,2.0,Group D,"Volgograd Arena, Volgograd",played,True,True
2018_23,,2018,World Cup 2018,Matchday 13,2018-06-26,21:00 UTC+3,Nigeria,Argentina,Nigeria,Argentina,1.0,2.0,3.0,Argentina,Nigeria,False,1.0,Group D,"Saint Petersburg Stadium, Saint Petersburg",played,True,True
2018_24,,2018,World Cup 2018,Matchday 13,2018-06-26,21:00 UTC+3,Iceland,Croatia,Iceland,Croatia,1.0,2.0,3.0,Croatia,Iceland,False,1.0,Group D,"Rostov Arena, Rostov-on-Don",played,True,True
2018_25,,2018,World Cup 2018,Matchday 4,2018-06-17,16:00 UTC+4,Costa Rica,Serbia,Costa Rica,Serbia,0.0,1.0,1.0,Serbia,Costa Rica,False,1.0,Group E,"Samara Arena, Samara",played,True,True
2018_26,,2018,World Cup 2018,Matchday 4,2018-06-17,21:00 UTC+3,Brazil,Switzerland,Brazil,Switzerland,1.0,1.0,2.0,,,True,0.0,Group E,"Rostov Arena, Rostov-on-Don",played,True,True
2018_27,,2018,World Cup 2018,Matchday 9,2018-06-22,15:00 UTC+3,Brazil,Costa Rica,Brazil,Costa Rica,2.0,0.0,2.0,Brazil,Costa Rica,False,2.0,Group E,"Saint Petersburg Stadium, Saint Petersburg",played,True,True
2018_28,,2018,World Cup 2018,Matchday 9,2018-06-22,20:00 UTC+2,Serbia,Switzerland,Serbia,Switzerland,1.0,2.0,3.0,Switzerland,Serbia,False,1.0,Group E,"Kaliningrad Stadium, Kaliningrad",played,True,True
2018_29,,2018,World Cup 2018,Matchday 14,2018-06-27,21:00 UTC+3,Serbia,Brazil,Serbia,Brazil,0.0,2.0,2.0,Brazil,Serbia,False,2.0,Group E,"Spartak Stadium, Moscow",played,True,True
2018_30,,2018,World Cup 2018,Matchday 14,2018-06-27,21:00 UTC+3,Switzerland,Costa Rica,Switzerland,Costa Rica,2.0,2.0,4.0,,,True,0.0,Group E,"Nizhny Novgorod Stadium, Nizhny Novgorod",played,True,True
2018_31,,2018,World Cup 2018,Matchday 4,2018-06-17,18:00 UTC+3,Germany,Mexico,Germany,Mexico,0.0,1.0,1.0,Mexico,Germany,False,1.0,Group F,"Luzhniki Stadium, Moscow",played,True,True
2018_32,,2018,World Cup 2018,Matchday 5,2018-06-18,15:00 UTC+3,Sweden,South Korea,Sweden,South Korea,1.0,0.0,1.0,Sweden,South Korea,False,1.0,Group F,"Nizhny Novgorod Stadium, Nizhny Novgorod",played,True,True
2018_33,,2018,World Cup 2018,Matchday 10,2018-06-23,18:00 UTC+3,South Korea,Mexico,South Korea,Mexico,1.0,2.0,3.0,Mexico,South Korea,False,1.0,Group F,"Rostov Arena, Rostov-on-Don",played,True,True
2018_34,,2018,World Cup 2018,Matchday 10,2018-06-23,21:00 UTC+3,Germany,Sweden,Germany,Sweden,2.0,1.0,3.0,Germany,Sweden,False,1.0,Group F,"Fisht Stadium, Sochi",played,True,True
2018_35,,2018,World Cup 2018,Matchday 14,2018-06-27,17:00 UTC+3,South Korea,Germany,South Korea,Germany,2.0,0.0,2.0,South Korea,Germany,False,2.0,Group F,"Kazan Arena, Kazan",played,True,True
2018_36,,2018,World Cup 2018,Matchday 14,2018-06-27,19:00 UTC+5,Mexico,Sweden,Mexico,Sweden,0.0,3.0,3.0,Sweden,Mexico,False,3.0,Group F,"Ekaterinburg Arena, Ekaterinburg",played,True,True
2018_37,,2018,World Cup 2018,Matchday 5,2018-06-18,18:00 UTC+3,Belgium,Panama,Belgium,Panama,3.0,0.0,3.0,Belgium,Panama,False,3.0,Group G,"Fisht Stadium, Sochi",played,True,True
2018_38,,2018,World Cup 2018,Matchday 5,2018-06-18,21:00 UTC+3,Tunisia,England,Tunisia,England,1.0,2.0,3.0,England,Tunisia,False,1.0,Group G,"Volgograd Arena, Volgograd",played,True,True
2018_39,,2018,World Cup 2018,Matchday 10,2018-06-23,15:00 UTC+3,Belgium,Tunisia,Belgium,Tunisia,5.0,2.0,7.0,Belgium,Tunisia,False,3.0,Group G,"Spartak Stadium, Moscow",played,True,True
2018_40,,2018,World Cup 2018,Matchday 11,2018-06-24,15:00 UTC+3,England,Panama,England,Panama,6.0,1.0,7.0,England,Panama,False,5.0,Group G,"Nizhny Novgorod Stadium, Nizhny Novgorod",played,True,True
2018_41,,2018,World Cup 2018,Matchday 15,2018-06-28,20:00 UTC+2,England,Belgium,England,Belgium,0.0,1.0,1.0,Belgium,England,False,1.0,Group G,"Kaliningrad Stadium, Kaliningrad",played,True,True
2018_42,,2018,World Cup 2018,Matchday 15,2018-06-28,21:00 UTC+3,Panama,Tunisia,Panama,Tunisia,1.0,2.0,3.0,Tunisia,Panama,False,1.0,Group G,"Mordovia Arena, Saransk",played,True,True
2018_43,,2018,World Cup 2018,Matchday 6,2018-06-19,15:00 UTC+3,Colombia,Japan,Colombia,Japan,1.0,2.0,3.0,Japan,Colombia,False,1.0,Group H,"Mordovia Arena, Saransk",played,True,True
2018_44,,2018,World Cup 2018,Matchday 6,2018-06-19,18:00 UTC+3,Poland,Senegal,Poland,Senegal,1.0,2.0,3.0,Senegal,Poland,False,1.0,Group H,"Spartak Stadium, Moscow",played,True,True
2018_45,,2018,World Cup 2018,Matchday 11,2018-06-24,20:00 UTC+5,Japan,Senegal,Japan,Senegal,2.0,2.0,4.0,,,True,0.0,Group H,"Ekaterinburg Arena, Ekaterinburg",played,True,True
2018_46,,2018,World Cup 2018,Matchday 11,2018-06-24,21:00 UTC+3,Poland,Colombia,Poland,Colombia,0.0,3.0,3.0,Colombia,Poland,False,3.0,Group H,"Kazan Arena, Kazan",played,True,True
2018_47,,2018,World Cup 2018,Matchday 15,2018-06-28,17:00 UTC+3,Japan,Poland,Japan,Poland,0.0,1.0,1.0,Poland,Japan,False,1.0,Group H,"Volgograd Arena, Volgograd",played,True,True
2018_48,,2018,World Cup 2018,Matchday 15,2018-06-28,18:00 UTC+4,Senegal,Colombia,Senegal,Colombia,0.0,1.0,1.0,Colombia,Senegal,False,1.0,Group H,"Samara Arena, Samara",played,True,True
2018_49,,2018,World Cup 2018,Round of 16,2018-06-30,17:00 UTC+3,France,Argentina,France,Argentina,4.0,3.0,7.0,France,Argentina,False,1.0,,"Kazan Arena, Kazan",played,True,True
2018_50,,2018,World Cup 2018,Round of 16,2018-06-30,21:00 UTC+3,Uruguay,Portugal,Uruguay,Portugal,2.0,1.0,3.0,Uruguay,Portugal,False,1.0,,"Fisht Stadium, Sochi",played,True,True
2018_51,,2018,World Cup 2018,Round of 16,2018-07-01,17:00 UTC+3,Spain,Russia,Spain,Russia,1.0,1.0,2.0,,,True,0.0,,"Luzhniki Stadium, Moscow",played,True,True
2018_52,,2018,World Cup 2018,Round of 16,2018-07-01,21:00 UTC+3,Croatia,Denmark,Croatia,Denmark,1.0,1.0,2.0,,,True,0.0,,"Nizhny Novgorod Stadium, Nizhny Novgorod",played,True,True
2018_53,,2018,World Cup 2018,Round of 16,2018-07-02,18:00 UTC+4,Brazil,Mexico,Brazil,Mexico,2.0,0.0,2.0,Brazil,Mexico,False,2.0,,"Samara Arena, Samara",played,True,True
2018_54,,2018,World Cup 2018,Round of 16,2018-07-02,21:00 UTC+3,Belgium,Japan,Belgium,Japan,3.0,2.0,5.0,Belgium,Japan,False,1.0,,"Rostov Arena, Rostov-on-Don",played,True,True
2018_55,,2018,World Cup 2018,Round of 16,2018-07-03,17:00 UTC+3,Sweden,Switzerland,Sweden,Switzerland,1.0,0.0,1.0,Sweden,Switzerland,False,1.0,,"Saint Petersburg Stadium, Saint Petersburg",played,True,True
2018_56,,2018,World Cup 2018,Round of 16,2018-07-03,21:00 UTC+3,Colombia,England,Colombia,England,1.0,1.0,2.0,,,True,0.0,,"Spartak Stadium, Moscow",played,True,True
2018_57,,2018,World Cup 2018,Quarter-finals,2018-07-06,17:00 UTC+3,Uruguay,France,Uruguay,France,0.0,2.0,2.0,France,Uruguay,False,2.0,,"Nizhny Novgorod Stadium, Nizhny Novgorod",played,True,True
2018_58,,2018,World Cup 2018,Quarter-finals,2018-07-06,21:00 UTC+3,Brazil,Belgium,Brazil,Belgium,1.0,2.0,3.0,Belgium,Brazil,False,1.0,,"Kazan Arena, Kazan",played,True,True
2018_59,,2018,World Cup 2018,Quarter-finals,2018-07-07,18:00 UTC+4,Sweden,England,Sweden,England,0.0,2.0,2.0,England,Sweden,False,2.0,,"Samara Arena, Samara",played,True,True
2018_60,,2018,World Cup 2018,Quarter-finals,2018-07-07,21:00 UTC+3,Russia,Croatia,Russia,Croatia,2.0,2.0,4.0,,,True,0.0,,"Fisht Stadium, Sochi",played,True,True
2018_61,,2018,World Cup 2018,Semi-finals,2018-07-10,21:00 UTC+3,France,Belgium,France,Belgium,1.0,0.0,1.0,France,Belgium,False,1.0,,"Saint Petersburg Stadium, St. Petersburg",played,True,True
2018_62,,2018,World Cup 2018,Semi-finals,2018-07-11,21:00 UTC+3,Croatia,England,Croatia,England,2.0,1.0,3.0,Croatia,England,False,1.0,,"Luzhniki Stadium, Moscow",played,True,True
2018_63,,2018,World Cup 2018,Match for third place,2018-07-14,17:00 UTC+3,Belgium,England,Belgium,England,2.0,0.0,2.0,Belgium,England,False,2.0,,"Saint Petersburg Stadium, St. Petersburg",played,True,True
2018_64,,2018,World Cup 2018,Final,2018-07-15,18:00 UTC+3,France,Croatia,France,Croatia,4.0,2.0,6.0,France,Croatia,False,2.0,,"Luzhniki Stadium, Moscow",played,True,True
2022_1,,2022,World Cup 2022,Matchday 1,2022-11-20,19:00,Qatar,Ecuador,Qatar,Ecuador,0.0,2.0,2.0,Ecuador,Qatar,False,2.0,Group A,"Al Bayt Stadium, Al Khor",played,True,True
2022_2,,2022,World Cup 2022,Matchday 2,2022-11-21,19:00,Senegal,Netherlands,Senegal,Netherlands,0.0,2.0,2.0,Netherlands,Senegal,False,2.0,Group A,"Al Thumama Stadium, Doha",played,True,True
2022_3,,2022,World Cup 2022,Matchday 6,2022-11-25,16:00,Qatar,Senegal,Qatar,Senegal,1.0,3.0,4.0,Senegal,Qatar,False,2.0,Group A,"Al Thumama Stadium, Doha",played,True,True
2022_4,,2022,World Cup 2022,Matchday 6,2022-11-25,19:00,Netherlands,Ecuador,Netherlands,Ecuador,1.0,1.0,2.0,,,True,0.0,Group A,"Khalifa International Stadium, Al Rayyan",played,True,True
2022_5,,2022,World Cup 2022,Matchday 10,2022-11-29,18:00,Ecuador,Senegal,Ecuador,Senegal,1.0,2.0,3.0,Senegal,Ecuador,False,1.0,Group A,"Khalifa International Stadium, Al Rayyan",played,True,True
2022_6,,2022,World Cup 2022,Matchday 10,2022-11-29,18:00,Netherlands,Qatar,Netherlands,Qatar,2.0,0.0,2.0,Netherlands,Qatar,False,2.0,Group A,"Al Bayt Stadium, Al Khor",played,True,True
2022_7,,2022,World Cup 2022,Matchday 2,2022-11-21,16:00,England,Iran,England,Iran,6.0,2.0,8.0,England,Iran,False,4.0,Group B,"Khalifa International Stadium, Al Rayyan",played,True,True
2022_8,,2022,World Cup 2022,Matchday 2,2022-11-21,22:00,USA,Wales,USA,Wales,1.0,1.0,2.0,,,True,0.0,Group B,"Ahmad bin Ali Stadium, Al Rayyan",played,True,True
2022_9,,2022,World Cup 2022,Matchday 6,2022-11-25,13:00,Wales,Iran,Wales,Iran,0.0,2.0,2.0,Iran,Wales,False,2.0,Group B,"Ahmad bin Ali Stadium, Al Rayyan",played,True,True
2022_10,,2022,World Cup 2022,Matchday 6,2022-11-25,22:00,England,USA,England,USA,0.0,0.0,0.0,,,True,0.0,Group B,"Al Bayt Stadium, Al Khor",played,True,False
2022_11,,2022,World Cup 2022,Matchday 10,2022-11-29,22:00,Wales,England,Wales,England,0.0,3.0,3.0,England,Wales,False,3.0,Group B,"Ahmad bin Ali Stadium, Al Rayyan",played,True,True
2022_12,,2022,World Cup 2022,Matchday 10,2022-11-29,22:00,Iran,USA,Iran,USA,0.0,1.0,1.0,USA,Iran,False,1.0,Group B,"Al Thumama Stadium, Doha",played,True,True
2022_13,,2022,World Cup 2022,Matchday 3,2022-11-22,13:00,Argentina,Saudi Arabia,Argentina,Saudi Arabia,1.0,2.0,3.0,Saudi Arabia,Argentina,False,1.0,Group C,"Lusail Iconic Stadium, Lusail",played,True,True
2022_14,,2022,World Cup 2022,Matchday 3,2022-11-22,19:00,Mexico,Poland,Mexico,Poland,0.0,0.0,0.0,,,True,0.0,Group C,"Stadium 974, Doha",played,True,False
2022_15,,2022,World Cup 2022,Matchday 7,2022-11-26,16:00,Poland,Saudi Arabia,Poland,Saudi Arabia,2.0,0.0,2.0,Poland,Saudi Arabia,False,2.0,Group C,"Education City Stadium, Al Rayyan",played,True,True
2022_16,,2022,World Cup 2022,Matchday 7,2022-11-26,22:00,Argentina,Mexico,Argentina,Mexico,2.0,0.0,2.0,Argentina,Mexico,False,2.0,Group C,"Lusail Iconic Stadium, Lusail",played,True,True
2022_17,,2022,World Cup 2022,Matchday 11,2022-11-30,22:00,Poland,Argentina,Poland,Argentina,0.0,2.0,2.0,Argentina,Poland,False,2.0,Group C,"Stadium 974, Doha",played,True,True
2022_18,,2022,World Cup 2022,Matchday 11,2022-11-30,22:00,Saudi Arabia,Mexico,Saudi Arabia,Mexico,1.0,2.0,3.0,Mexico,Saudi Arabia,False,1.0,Group C,"Lusail Iconic Stadium, Lusail",played,True,True
2022_19,,2022,World Cup 2022,Matchday 3,2022-11-22,16:00,Denmark,Tunisia,Denmark,Tunisia,0.0,0.0,0.0,,,True,0.0,Group D,"Education City Stadium, Al Rayyan",played,True,False
2022_20,,2022,World Cup 2022,Matchday 3,2022-11-22,22:00,France,Australia,France,Australia,4.0,1.0,5.0,France,Australia,False,3.0,Group D,"Al Janoub Stadium, Al Wakrah",played,True,True
2022_21,,2022,World Cup 2022,Matchday 7,2022-11-26,13:00,Tunisia,Australia,Tunisia,Australia,0.0,1.0,1.0,Australia,Tunisia,False,1.0,Group D,"Al Janoub Stadium, Al Wakrah",played,True,True
2022_22,,2022,World Cup 2022,Matchday 7,2022-11-26,19:00,France,Denmark,France,Denmark,2.0,1.0,3.0,France,Denmark,False,1.0,Group D,"Stadium 974, Doha",played,True,True
2022_23,,2022,World Cup 2022,Matchday 11,2022-11-30,18:00,Australia,Denmark,Australia,Denmark,1.0,0.0,1.0,Australia,Denmark,False,1.0,Group D,"Al Janoub Stadium, Al Wakrah",played,True,True
2022_24,,2022,World Cup 2022,Matchday 11,2022-11-30,18:00,Tunisia,France,Tunisia,France,1.0,0.0,1.0,Tunisia,France,False,1.0,Group D,"Education City Stadium, Al Rayyan",played,True,True
2022_25,,2022,World Cup 2022,Matchday 4,2022-11-23,16:00,Germany,Japan,Germany,Japan,1.0,2.0,3.0,Japan,Germany,False,1.0,Group E,"Khalifa International Stadium, Al Rayyan",played,True,True
