match_id,year,cup_name,round,date,team1,team2,team1_score,team2_score,team1_ht_score,team2_ht_score,group,ground
1998_63,1998,World Cup 1998,Third place match,1998-07-11,Netherlands,Croatia,1.0,2.0,,,,"Parc des Princes, Paris"
1998_64,1998,World Cup 1998,Final,1998-07-12,Brazil,France,0.0,3.0,,,,"Stade de France, Saint-Denis"
2002_1,2002,World Cup 2002,Matchday 1,2002-05-31,France,Senegal,0.0,1.0,,,Group A,"Seoul World Cup Stadium, Seoul"
2002_2,2002,World Cup 2002,Matchday 1,2002-06-01,Uruguay,Denmark,1.0,2.0,,,Group A,"Munsu Cup Stadium, Ulsan"
2002_3,2002,World Cup 2002,Matchday 2,2002-06-06,France,Uruguay,0.0,0.0,,,Group A,"Asiad Main Stadium, Busan"
2002_4,2002,World Cup 2002,Matchday 2,2002-06-06,Denmark,Senegal,1.0,1.0,,,Group A,"Daegu World Cup Stadium, Daegu"
2002_5,2002,World Cup 2002,Matchday 3,2002-06-11,Denmark,France,2.0,0.0,,,Group A,"Incheon Munhak Stadium, Incheon"
2002_6,2002,World Cup 2002,Matchday 3,2002-06-11,Senegal,Uruguay,3.0,3.0,,,Group A,"Suwon World Cup Stadium, Suwon"
2002_7,2002,World Cup 2002,Matchday 1,2002-06-02,Paraguay,South Africa,2.0,2.0,,,Group B,"Asiad Main Stadium, Busan"
2002_8,2002,World Cup 2002,Matchday 1,2002-06-02,Spain,Slovenia,3.0,1.0,,,Group B,"Gwangju World Cup Stadium, Gwangju"
2002_9,2002,World Cup 2002,Matchday 2,2002-06-07,Spain,Paraguay,3.0,1.0,,,Group B,"Jeonju World Cup Stadium, Jeonju"
2002_10,2002,World Cup 2002,Matchday 2,2002-06-08,South Africa,Slovenia,1.0,0.0,,,Group B,"Daegu World Cup Stadium, Daegu"
2002_11,2002,World Cup 2002,Matchday 3,2002-06-12,South Africa,Spain,2.0,3.0,,,Group B,"Daejeon World Cup Stadium, Daejeon"
2002_12,2002,World Cup 2002,Matchday 3,2002-06-12,Slovenia,Paraguay,1.0,3.0,,,Group B,"Jeju World Cup Stadium, Jeju"
2002_13,2002,World Cup 2002,Matchday 1,2002-06-03,Brazil,Turkey,2.0,1.0,,,Group C,"Munsu Cup Stadium, Ulsan"
2002_14,2002,World Cup 2002,Matchday 1,2002-06-04,China,Costa Rica,0.0,2.0,,,Group C,"Gwangju World Cup Stadium, Gwangju"
2002_15,2002,World Cup 2002,Matchday 2,2002-06-08,Brazil,China,4.0,0.0,,,Group C,"Jeju World Cup Stadium, Jeju"
2002_16,2002,World Cup 2002,Matchday 2,2002-06-09,Costa Rica,Turkey,1.0,1.0,,,Group C,"Incheon Munhak Stadium, Incheon"
2002_17,2002,World Cup 2002,Matchday 3,2002-06-13,Costa Rica,Brazil,2.0,5.0,,,Group C,"Suwon World Cup Stadium, Suwon"
2002_18,2002,World Cup 2002,Matchday 3,2002-06-13,Turkey,China,3.0,0.0,,,Group C,"Seoul World Cup Stadium, Seoul"
2002_19,2002,World Cup 2002,Matchday 1,2002-06-04,South Korea,Poland,2.0,0.0,,,Group D,"Asiad Main Stadium, Busan"
2002_20,2002,World Cup 2002,Matchday 1,2002-06-05,USA,Portugal,3.0,2.0,,,Group D,"Suwon World Cup Stadium, Suwon"
2002_21,2002,World Cup 2002,Matchday 2,2002-06-10,South Korea,USA,1.0,1.0,,,Group D,"Daegu World Cup Stadium, Daegu"
2002_22,2002,World Cup 2002,Matchday 2,2002-06-10,Portugal,Poland,4.0,0.0,,,Group D,"Jeonju World Cup Stadium, Jeonju"
2002_23,2002,World Cup 2002,Matchday 3,2002-06-14,Portugal,South Korea,0.0,1.0,,,Group D,"Incheon Munhak Stadium, Incheon"
2002_24,2002,World Cup 2002,Matchday 3,2002-06-14,Poland,USA,3.0,1.0,,,Group D,"Daejeon World Cup Stadium, Daejeon"
2002_25,2002,World Cup 2002,Matchday 1,2002-06-01,Ireland,Cameroon,1.0,1.0,,,Group E,"Niigata Stadium, Niigata"
2002_26,2002,World Cup 2002,Matchday 1,2002-06-01,Germany,Saudi Arabia,8.0,0.0,,,Group E,"Sapporo Dome, Sapporo"
2002_27,2002,World Cup 2002,Matchday 1,2002-06-05,Germany,Ireland,1.0,1.0,,,Group E,"Kashima Soccer Stadium, Ibaraki"
2002_28,2002,World Cup 2002,Matchday 2,2002-06-06,Cameroon,Saudi Arabia,1.0,0.0,,,Group E,"Saitama Stadium, Saitama"
2002_29,2002,World Cup 2002,Matchday 3,2002-06-11,Cameroon,Germany,0.0,2.0,,,Group E,"Shizuoka Stadium, Shizuoka"
2002_30,2002,World Cup 2002,Matchday 3,2002-06-11,Saudi Arabia,Ireland,0.0,3.0,,,Group E,"International Stadium Yokohama, Yokohama"
2002_31,2002,World Cup 2002,Matchday 1,2002-06-02,England,Sweden,1.0,1.0,,,Group F,"Saitama Stadium, Saitama"
2002_32,2002,World Cup 2002,Matchday 1,2002-06-02,Argentina,Nigeria,1.0,0.0,,,Group F,"Kashima Soccer Stadium, Ibaraki"
2002_33,2002,World Cup 2002,Matchday 2,2002-06-07,Sweden,Nigeria,2.0,1.0,,,Group F,"Kobe Wing Stadium, Kobe"
2002_34,2002,World Cup 2002,Matchday 2,2002-06-07,Argentina,England,0.0,1.0,,,Group F,"Sapporo Dome, Sapporo"
2002_35,2002,World Cup 2002,Matchday 3,2002-06-12,Sweden,Argentina,1.0,1.0,,,Group F,"Miyagi Stadium, Miyagi"
2002_36,2002,World Cup 2002,Matchday 3,2002-06-12,Nigeria,England,0.0,0.0,,,Group F,"Nagai Stadium, Osaka"
2002_37,2002,World Cup 2002,Matchday 1,2002-06-03,Croatia,Mexico,0.0,1.0,,,Group G,"Niigata Stadium, Niigata"
2002_38,2002,World Cup 2002,Matchday 1,2002-06-03,Italy,Ecuador,2.0,0.0,,,Group G,"Sapporo Dome, Sapporo"
2002_39,2002,World Cup 2002,Matchday 2,2002-06-08,Italy,Croatia,1.0,2.0,,,Group G,"Kashima Soccer Stadium, Ibaraki"
2002_40,2002,World Cup 2002,Matchday 2,2002-06-09,Mexico,Ecuador,2.0,1.0,,,Group G,"Miyagi Stadium, Miyagi"
2002_41,2002,World Cup 2002,Matchday 3,2002-06-13,Mexico,Italy,1.0,1.0,,,Group G,"Ōita Stadium, Ōita"
2002_42,2002,World Cup 2002,Matchday 3,2002-06-13,Ecuador,Croatia,1.0,0.0,,,Group G,"International Stadium Yokohama, Yokohama"
2002_43,2002,World Cup 2002,Matchday 1,2002-06-04,Japan,Belgium,2.0,2.0,,,Group H,"Saitama Stadium, Saitama"
2002_44,2002,World Cup 2002,Matchday 1,2002-06-05,Russia,Tunisia,2.0,0.0,,,Group H,"Kobe Wing Stadium, Kobe"
2002_45,2002,World Cup 2002,Matchday 2,2002-06-09,Japan,Russia,1.0,0.0,,,Group H,"International Stadium Yokohama, Yokohama"
2002_46,2002,World Cup 2002,Matchday 2,2002-06-10,Tunisia,Belgium,1.0,1.0,,,Group H,"Ōita Stadium, Ōita"
2002_47,2002,World Cup 2002,Matchday 3,2002-06-14,Tunisia,Japan,0.0,2.0,,,Group H,"Nagai Stadium, Osaka"
2002_48,2002,World Cup 2002,Matchday 3,2002-06-14,Belgium,Russia,3.0,2.0,,,Group H,"Shizuoka Stadium, Shizuoka"
2002_49,2002,World Cup 2002,Round of 16,2002-06-15,Germany,Paraguay,1.0,0.0,,,,"Jeju World Cup Stadium, Jeju"
2002_50,2002,World Cup 2002,Round of 16,2002-06-15,Denmark,England,0.0,3.0,,,,"Niigata Stadium, Niigata"
2002_51,2002,World Cup 2002,Round of 16,2002-06-16,Sweden,Senegal,1.0,1.0,,,,"Ōita Stadium, Ōita"
2002_52,2002,World Cup 2002,Round of 16,2002-06-16,Spain,Ireland,1.0,1.0,,,,"Suwon World Cup Stadium, Suwon"
2002_53,2002,World Cup 2002,Round of 16,2002-06-17,Mexico,USA,0.0,2.0,,,,"Jeonju World Cup Stadium, Jeonju"
2002_54,2002,World Cup 2002,Round of 16,2002-06-17,Brazil,Belgium,2.0,0.0,,,,"Kobe Wing Stadium, Kobe"
2002_55,2002,World Cup 2002,Round of 16,2002-06-18,Japan,Turkey,0.0,1.0,,,,"Miyagi Stadium, Miyagi"
2002_56,2002,World Cup 2002,Round of 16,2002-06-18,South Korea,Italy,1.0,1.0,,,,"Daejeon World Cup Stadium, Daejeon"
2002_57,2002,World Cup 2002,Quarter-finals,2002-06-21,England,Brazil,1.0,2.0,,,,"Shizuoka Stadium, Shizuoka"
2002_58,2002,World Cup 2002,Quarter-finals,2002-06-21,Germany,USA,1.0,0.0,,,,"Munsu Cup Stadium, Ulsan"
2002_59,2002,World Cup 2002,Quarter-finals,2002-06-22,Spain,South Korea,0.0,0.0,,,,"Gwangju World Cup Stadium, Gwangju"
2002_60,2002,World Cup 2002,Quarter-finals,2002-06-22,Senegal,Turkey,0.0,0.0,,,,"Nagai Stadium, Osaka"
2002_61,2002,World Cup 2002,Semi-finals,2002-06-25,Germany,South Korea,1.0,0.0,,,,"Seoul World Cup Stadium, Seoul"
2002_62,2002,World Cup 2002,Semi-finals,2002-06-26,Brazil,Turkey,1.0,0.0,,,,"Saitama Stadium, Saitama"
2002_63,2002,World Cup 2002,Third place play-off,2002-06-29,South Korea,Turkey,2.0,3.0,,,,"Daegu World Cup Stadium, Daegu"
2002_64,2002,World Cup 2002,Final,2002-06-30,Germany,Brazil,0.0,2.0,,,,"International Stadium Yokohama, Yokohama"
2006_1,2006,World Cup 2006,Matchday 1,2006-06-09,Germany,Costa Rica,4.0,2.0,2.0,1.0,Group A,"Allianz Arena, München"
2006_2,2006,World Cup 2006,Matchday 1,2006-06-09,Poland,Ecuador,0.0,2.0,0.0,1.0,Group A,"Veltins-Arena, Gelsenkirchen"
2006_3,2006,World Cup 2006,Matchday 6,2006-06-14,Germany,Poland,1.0,0.0,0.0,0.0,Group A,"Signal Iduna Park, Dortmund"
2006_4,2006,World Cup 2006,Matchday 7,2006-06-15,Ecuador,Costa Rica,3.0,0.0,1.0,0.0,Group A,"AOL Arena, Hamburg"
2006_5,2006,World Cup 2006,Matchday 12,2006-06-20,Ecuador,Germany,0.0,3.0,0.0,2.0,Group A,"Olympiastadion, Berlin"
2006_6,2006,World Cup 2006,Matchday 12,2006-06-20,Costa Rica,Poland,1.0,2.0,1.0,1.0,Group A,"AWD-Arena, Hannover"
2006_7,2006,World Cup 2006,Matchday 2,2006-06-10,England,Paraguay,1.0,0.0,1.0,0.0,Group B,"Commerzbank-Arena, Frankfurt"
2006_8,2006,World Cup 2006,Matchday 2,2006-06-10,Trinidad and Tobago,Sweden,0.0,0.0,,,Group B,"Signal Iduna Park, Dortmund"
2006_9,2006,World Cup 2006,Matchday 7,2006-06-15,England,Trinidad and Tobago,2.0,0.0,0.0,0.0,Group B,"Frankenstadion, Nürnberg"
2006_10,2006,World Cup 2006,Matchday 7,2006-06-15,Sweden,Paraguay,1.0,0.0,0.0,0.0,Group B,"Olympiastadion, Berlin"
2006_11,2006,World Cup 2006,Matchday 12,2006-06-20,Sweden,England,2.0,2.0,0.0,1.0,Group B,"RheinEnergieStadion, Köln"
2006_12,2006,World Cup 2006,Matchday 12,2006-06-20,Paraguay,Trinidad and Tobago,2.0,0.0,1.0,0.0,Group B,"Fritz-Walter-Stadion, Kaiserslautern"
2006_13,2006,World Cup 2006,Matchday 2,2006-06-10,Argentina,Côte d'Ivoire,2.0,1.0,2.0,0.0,Group C,"AOL Arena, Hamburg"
2006_14,2006,World Cup 2006,Matchday 3,2006-06-11,Serbia and Montenegro,Netherlands,0.0,1.0,0.0,1.0,Group C,"Zentralstadion, Leipzig"
2006_15,2006,World Cup 2006,Matchday 8,2006-06-16,Argentina,Serbia and Montenegro,6.0,0.0,3.0,0.0,Group C,"Veltins-Arena, Gelsenkirchen"
2006_16,2006,World Cup 2006,Matchday 8,2006-06-16,Netherlands,Côte d'Ivoire,2.0,1.0,2.0,1.0,Group C,"Gottlieb-Daimler-Stadion, Stuttgart"
2006_17,2006,World Cup 2006,Matchday 13,2006-06-21,Netherlands,Argentina,0.0,0.0,,,Group C,"Commerzbank-Arena, Frankfurt"
2006_18,2006,World Cup 2006,Matchday 13,2006-06-21,Côte d'Ivoire,Serbia and Montenegro,3.0,2.0,1.0,2.0,Group C,"Allianz Arena, München"
2006_19,2006,World Cup 2006,Matchday 3,2006-06-11,Mexico,Iran,3.0,1.0,1.0,1.0,Group D,"Frankenstadion, Nürnberg"
2006_20,2006,World Cup 2006,Matchday 3,2006-06-11,Angola,Portugal,0.0,1.0,0.0,1.0,Group D,"RheinEnergieStadion, Köln"
2006_21,2006,World Cup 2006,Matchday 8,2006-06-16,Mexico,Angola,0.0,0.0,,,Group D,"AWD-Arena, Hannover"
2006_22,2006,World Cup 2006,Matchday 9,2006-06-17,Portugal,Iran,2.0,0.0,0.0,0.0,Group D,"Commerzbank-Arena, Frankfurt"
2006_23,2006,World Cup 2006,Matchday 13,2006-06-21,Portugal,Mexico,2.0,1.0,2.0,1.0,Group D,"Veltins-Arena, Gelsenkirchen"
2006_24,2006,World Cup 2006,Matchday 13,2006-06-21,Iran,Angola,1.0,1.0,0.0,0.0,Group D,"Zentralstadion, Leipzig"
2006_25,2006,World Cup 2006,Matchday 4,2006-06-12,Italy,Ghana,2.0,0.0,1.0,0.0,Group E,"AWD-Arena, Hannover"
2006_26,2006,World Cup 2006,Matchday 4,2006-06-12,USA,Czech Republic,0.0,3.0,0.0,2.0,Group E,"Veltins-Arena, Gelsenkirchen"
2006_27,2006,World Cup 2006,Matchday 9,2006-06-17,Italy,USA,1.0,1.0,1.0,1.0,Group E,"Fritz-Walter-Stadion, Kaiserslautern"
2006_28,2006,World Cup 2006,Matchday 9,2006-06-17,Czech Republic,Ghana,0.0,2.0,0.0,1.0,Group E,"RheinEnergieStadion, Köln"
2006_29,2006,World Cup 2006,Matchday 14,2006-06-22,Czech Republic,Italy,0.0,2.0,0.0,1.0,Group E,"AOL Arena, Hamburg"
2006_30,2006,World Cup 2006,Matchday 14,2006-06-22,Ghana,USA,2.0,1.0,2.0,1.0,Group E,"Frankenstadion, Nürnberg"
2006_31,2006,World Cup 2006,Matchday 5,2006-06-13,Brazil,Croatia,1.0,0.0,1.0,0.0,Group F,"Olympiastadion, Berlin"
2006_32,2006,World Cup 2006,Matchday 4,2006-06-12,Australia,Japan,3.0,1.0,0.0,1.0,Group F,"Fritz-Walter-Stadion, Kaiserslautern"
2006_33,2006,World Cup 2006,Matchday 10,2006-06-18,Brazil,Australia,2.0,0.0,0.0,0.0,Group F,"Allianz Arena, München"
2006_34,2006,World Cup 2006,Matchday 10,2006-06-18,Japan,Croatia,0.0,0.0,,,Group F,"Frankenstadion, Nürnberg"
2006_35,2006,World Cup 2006,Matchday 14,2006-06-22,Japan,Brazil,1.0,4.0,1.0,1.0,Group F,"Signal Iduna Park, Dortmund"
2006_36,2006,World Cup 2006,Matchday 14,2006-06-22,Croatia,Australia,2.0,2.0,1.0,1.0,Group F,"Gottlieb-Daimler-Stadion, Stuttgart"
2006_37,2006,World Cup 2006,Matchday 5,2006-06-13,France,Switzerland,0.0,0.0,,,Group G,"Gottlieb-Daimler-Stadion, Stuttgart"
2006_38,2006,World Cup 2006,Matchday 5,2006-06-13,South Korea,Togo,2.0,1.0,0.0,1.0,Group G,"Commerzbank-Arena, Frankfurt"
2006_39,2006,World Cup 2006,Matchday 10,2006-06-18,France,South Korea,1.0,1.0,1.0,0.0,Group G,"Zentralstadion, Leipzig"
2006_40,2006,World Cup 2006,Matchday 11,2006-06-19,Togo,Switzerland,0.0,2.0,0.0,1.0,Group G,"Signal Iduna Park, Dortmund"
2006_41,2006,World Cup 2006,Matchday 15,2006-06-23,Togo,France,0.0,2.0,0.0,0.0,Group G,"RheinEnergieStadion, Köln"
2006_42,2006,World Cup 2006,Matchday 15,2006-06-23,Switzerland,South Korea,2.0,0.0,1.0,0.0,Group G,"AWD-Arena, Hannover"
2006_43,2006,World Cup 2006,Matchday 6,2006-06-14,Spain,Ukraine,4.0,0.0,2.0,0.0,Group H,"Zentralstadion, Leipzig"
2006_44,2006,World Cup 2006,Matchday 6,2006-06-14,Tunisia,Saudi Arabia,2.0,2.0,1.0,0.0,Group H,"Allianz Arena, München"
2006_45,2006,World Cup 2006,Matchday 11,2006-06-19,Spain,Tunisia,3.0,1.0,0.0,1.0,Group H,"Gottlieb-Daimler-Stadion, Stuttgart"
2006_46,2006,World Cup 2006,Matchday 11,2006-06-19,Saudi Arabia,Ukraine,0.0,4.0,0.0,2.0,Group H,"AOL Arena, Hamburg"
2006_47,2006,World Cup 2006,Matchday 15,2006-06-23,Saudi Arabia,Spain,0.0,1.0,0.0,1.0,Group H,"Fritz-Walter-Stadion, Kaiserslautern"
2006_48,2006,World Cup 2006,Matchday 15,2006-06-23,Ukraine,Tunisia,1.0,0.0,0.0,0.0,Group H,"Olympiastadion, Berlin"
2006_49,2006,World Cup 2006,Round of 16,2006-06-24,Germany,Sweden,2.0,0.0,2.0,0.0,,"Allianz Arena, München"
2006_50,2006,World Cup 2006,Round of 16,2006-06-24,Argentina,Mexico,1.0,1.0,1.0,1.0,,"Zentralstadion, Leipzig"
2006_51,2006,World Cup 2006,Round of 16,2006-06-25,England,Ecuador,1.0,0.0,0.0,0.0,,"Gottlieb-Daimler-Stadion, Stuttgart"
2006_52,2006,World Cup 2006,Round of 16,2006-06-25,Portugal,Netherlands,1.0,0.0,1.0,0.0,,"Frankenstadion, Nürnberg"
2006_53,2006,World Cup 2006,Round of 16,2006-06-26,Italy,Australia,1.0,0.0,0.0,0.0,,"Fritz-Walter-Stadion, Kaiserslautern"
2006_54,2006,World Cup 2006,Round of 16,2006-06-26,Switzerland,Ukraine,0.0,0.0,,,,"RheinEnergieStadion, Köln"
2006_55,2006,World Cup 2006,Round of 16,2006-06-27,Brazil,Ghana,3.0,0.0,2.0,0.0,,"Signal Iduna Park, Dortmund"
2006_56,2006,World Cup 2006,Round of 16,2006-06-27,Spain,France,1.0,3.0,1.0,1.0,,"AWD-Arena, Hannover"
2006_57,2006,World Cup 2006,Quarterfinals,2006-06-30,Germany,Argentina,1.0,1.0,0.0,0.0,,"Olympiastadion, Berlin"
2006_58,2006,World Cup 2006,Quarterfinals,2006-06-30,Italy,Ukraine,3.0,0.0,1.0,0.0,,"AOL Arena, Hamburg"
2006_59,2006,World Cup 2006,Quarterfinals,2006-07-01,England,Portugal,0.0,0.0,,,,"Veltins-Arena, Gelsenkirchen"
2006_60,2006,World Cup 2006,Quarterfinals,2006-07-01,Brazil,France,0.0,1.0,0.0,0.0,,"Commerzbank-Arena, Frankfurt"
2006_61,2006,World Cup 2006,Semifinals,2006-07-04,Germany,Italy,0.0,0.0,,,,"Signal Iduna Park, Dortmund"
2006_62,2006,World Cup 2006,Semifinals,2006-07-05,Portugal,France,0.0,1.0,0.0,1.0,,"Allianz Arena, München"
2006_63,2006,World Cup 2006,Third-place play-off,2006-07-08,Germany,Portugal,3.0,1.0,0.0,0.0,,"Gottlieb-Daimler-Stadion, Stuttgart"
2006_64,2006,World Cup 2006,Final,2006-07-09,Italy,France,1.0,1.0,1.0,1.0,,"Olympiastadion, Berlin"
2010_1,2010,World Cup 2010,Matchday 1,2010-06-11,South Africa,Mexico,1.0,1.0,,,Group A,"Soccer City, Johannesburg"
2010_2,2010,World Cup 2010,Matchday 1,2010-06-11,Uruguay,France,0.0,0.0,,,Group A,"Cape Town Stadium, Cape Town"
2010_3,2010,World Cup 2010,Matchday 6,2010-06-16,South Africa,Uruguay,0.0,3.0,,,Group A,"Loftus Versfeld Stadium, Pretoria"
2010_4,2010,World Cup 2010,Matchday 7,2010-06-17,France,Mexico,0.0,2.0,,,Group A,"Peter Mokaba Stadium, Polokwane"
2010_5,2010,World Cup 2010,Matchday 12,2010-06-22,Mexico,Uruguay,0.0,1.0,,,Group A,"Royal Bafokeng Stadium, Rustenburg"
2010_6,2010,World Cup 2010,Matchday 12,2010-06-22,France,South Africa,1.0,2.0,,,Group A,"Free State Stadium, Bloemfontein"
2010_7,2010,World Cup 2010,Matchday 2,2010-06-12,South Korea,Greece,2.0,0.0,,,Group B,"Nelson Mandela Bay Stadium, Port Elizabeth"
2010_8,2010,World Cup 2010,Matchday 2,2010-06-12,Argentina,Nigeria,1.0,0.0,,,Group B,"Ellis Park Stadium, Johannesburg"
2010_9,2010,World Cup 2010,Matchday 7,2010-06-17,Argentina,South Korea,4.0,1.0,,,Group B,"Soccer City, Johannesburg"
2010_10,2010,World Cup 2010,Matchday 7,2010-06-17,Greece,Nigeria,2.0,1.0,,,Group B,"Free State Stadium, Bloemfontein"
2010_11,2010,World Cup 2010,Matchday 12,2010-06-22,Nigeria,South Korea,2.0,2.0,,,Group B,"Moses Mabhida Stadium, Durban"
2010_12,2010,World Cup 2010,Matchday 12,2010-06-22,Greece,Argentina,0.0,2.0,,,Group B,"Peter Mokaba Stadium, Polokwane"
2010_13,2010,World Cup 2010,Matchday 2,2010-06-12,England,USA,1.0,1.0,,,Group C,"Royal Bafokeng Stadium, Rustenburg"
2010_14,2010,World Cup 2010,Matchday 3,2010-06-13,Algeria,Slovenia,0.0,1.0,,,Group C,"Peter Mokaba Stadium, Polokwane"
2010_15,2010,World Cup 2010,Matchday 8,2010-06-18,Slovenia,USA,2.0,2.0,,,Group C,"Ellis Park Stadium, Johannesburg"
2010_16,2010,World Cup 2010,Matchday 8,2010-06-18,England,Algeria,0.0,0.0,,,Group C,"Cape Town Stadium, Cape Town"
2010_17,2010,World Cup 2010,Matchday 13,2010-06-23,USA,Algeria,1.0,0.0,,,Group C,"Loftus Versfeld Stadium, Pretoria"
2010_18,2010,World Cup 2010,Matchday 13,2010-06-23,Slovenia,England,0.0,1.0,,,Group C,"Nelson Mandela Bay Stadium, Port Elizabeth"
2010_19,2010,World Cup 2010,Matchday 3,2010-06-13,Serbia,Ghana,0.0,1.0,,,Group D,"Loftus Versfeld Stadium, Pretoria"
2010_20,2010,World Cup 2010,Matchday 3,2010-06-13,Germany,Australia,4.0,0.0,,,Group D,"Moses Mabhida Stadium, Durban"
2010_21,2010,World Cup 2010,Matchday 8,2010-06-18,Germany,Serbia,0.0,1.0,,,Group D,"Nelson Mandela Bay Stadium, Port Elizabeth"
2010_22,2010,World Cup 2010,Matchday 9,2010-06-19,Ghana,Australia,1.0,1.0,,,Group D,"Royal Bafokeng Stadium, Rustenburg"
2010_23,2010,World Cup 2010,Matchday 13,2010-06-23,Australia,Serbia,2.0,1.0,,,Group D,"Mbombela Stadium, Nelspruit"
2010_24,2010,World Cup 2010,Matchday 13,2010-06-23,Ghana,Germany,0.0,1.0,,,Group D,"Soccer City, Johannesburg"
2010_25,2010,World Cup 2010,Matchday 4,2010-06-14,Netherlands,Denmark,2.0,0.0,,,Group E,"Soccer City, Johannesburg"
2010_26,2010,World Cup 2010,Matchday 4,2010-06-14,Japan,Cameroon,1.0,0.0,,,Group E,"Free State Stadium, Bloemfontein"
2010_27,2010,World Cup 2010,Matchday 9,2010-06-19,Netherlands,Japan,1.0,0.0,,,Group E,"Moses Mabhida Stadium, Durban"
2010_28,2010,World Cup 2010,Matchday 9,2010-06-19,Cameroon,Denmark,1.0,2.0,,,Group E,"Loftus Versfeld Stadium, Pretoria"
2010_29,2010,World Cup 2010,Matchday 14,2010-06-24,Denmark,Japan,1.0,3.0,,,Group E,"Royal Bafokeng Stadium, Rustenburg"
2010_30,2010,World Cup 2010,Matchday 14,2010-06-24,Cameroon,Netherlands,1.0,2.0,,,Group E,"Cape Town Stadium, Cape Town"
2010_31,2010,World Cup 2010,Matchday 4,2010-06-14,Italy,Paraguay,1.0,1.0,,,Group F,"Cape Town Stadium, Cape Town"
2010_32,2010,World Cup 2010,Matchday 5,2010-06-15,New Zealand,Slovakia,1.0,1.0,,,Group F,"Royal Bafokeng Stadium, Rustenburg"
2010_33,2010,World Cup 2010,Matchday 10,2010-06-20,Slovakia,Paraguay,0.0,2.0,,,Group F,"Free State Stadium, Bloemfontein"
2010_34,2010,World Cup 2010,Matchday 10,2010-06-20,Italy,New Zealand,1.0,1.0,,,Group F,"Mbombela Stadium, Nelspruit"
2010_35,2010,World Cup 2010,Matchday 14,2010-06-24,Slovakia,Italy,3.0,2.0,,,Group F,"Ellis Park Stadium, Johannesburg"
2010_36,2010,World Cup 2010,Matchday 14,2010-06-24,Paraguay,New Zealand,0.0,0.0,,,Group F,"Peter Mokaba Stadium, Polokwane"
2010_37,2010,World Cup 2010,Matchday 5,2010-06-15,Côte d'Ivoire,Portugal,0.0,0.0,,,Group G,"Nelson Mandela Bay Stadium, Port Elizabeth"
2010_38,2010,World Cup 2010,Matchday 5,2010-06-15,Brazil,North Korea,2.0,1.0,,,Group G,"Ellis Park Stadium, Johannesburg"
2010_39,2010,World Cup 2010,Matchday 10,2010-06-20,Brazil,Côte d'Ivoire,3.0,1.0,,,Group G,"Soccer City, Johannesburg"
2010_40,2010,World Cup 2010,Matchday 11,2010-06-21,Portugal,North Korea,7.0,0.0,,,Group G,"Cape Town Stadium, Cape Town"
2010_41,2010,World Cup 2010,Matchday 15,2010-06-25,Portugal,Brazil,0.0,0.0,,,Group G,"Moses Mabhida Stadium, Durban"
2010_42,2010,World Cup 2010,Matchday 15,2010-06-25,North Korea,Côte d'Ivoire,0.0,3.0,,,Group G,"Mbombela Stadium, Nelspruit"
2010_43,2010,World Cup 2010,Matchday 6,2010-06-16,Honduras,Chile,0.0,1.0,,,Group H,"Mbombela Stadium, Nelspruit"
2010_44,2010,World Cup 2010,Matchday 6,2010-06-16,Spain,Switzerland,0.0,1.0,,,Group H,"Moses Mabhida Stadium, Durban"
2010_45,2010,World Cup 2010,Matchday 11,2010-06-21,Chile,Switzerland,1.0,0.0,,,Group H,"Nelson Mandela Bay Stadium, Port Elizabeth"
2010_46,2010,World Cup 2010,Matchday 11,2010-06-21,Spain,Honduras,2.0,0.0,,,Group H,"Ellis Park Stadium, Johannesburg"
2010_47,2010,World Cup 2010,Matchday 15,2010-06-25,Chile,Spain,1.0,2.0,,,Group H,"Loftus Versfeld Stadium, Pretoria"
2010_48,2010,World Cup 2010,Matchday 15,2010-06-25,Switzerland,Honduras,0.0,0.0,,,Group H,"Free State Stadium, Bloemfontein"
2010_49,2010,World Cup 2010,Round of 16,2010-06-26,Uruguay,South Korea,2.0,1.0,,,,"Nelson Mandela Bay Stadium, Port Elizabeth"
2010_50,2010,World Cup 2010,Round of 16,2010-06-26,USA,Ghana,1.0,1.0,,,,"Royal Bafokeng Stadium, Rustenburg"
2010_51,2010,World Cup 2010,Round of 16,2010-06-27,Germany,England,4.0,1.0,,,,"Free State Stadium, Bloemfontein"
2010_52,2010,World Cup 2010,Round of 16,2010-06-27,Argentina,Mexico,3.0,1.0,,,,"Soccer City, Johannesburg"
2010_53,2010,World Cup 2010,Round of 16,2010-06-28,Netherlands,Slovakia,2.0,1.0,,,,"Moses Mabhida Stadium, Durban"
2010_54,2010,World Cup 2010,Round of 16,2010-06-28,Brazil,Chile,3.0,0.0,,,,"Ellis Park Stadium, Johannesburg"
2010_55,2010,World Cup 2010,Round of 16,2010-06-29,Paraguay,Japan,0.0,0.0,,,,"Loftus Versfeld Stadium, Pretoria"
2010_56,2010,World Cup 2010,Round of 16,2010-06-29,Spain,Portugal,1.0,0.0,,,,"Cape Town Stadium, Cape Town"
2010_57,2010,World Cup 2010,Quarterfinals,2010-07-02,Netherlands,Brazil,2.0,1.0,,,,"Nelson Mandela Bay Stadium, Port Elizabeth"
2010_58,2010,World Cup 2010,Quarterfinals,2010-07-02,Uruguay,Ghana,1.0,1.0,,,,"Soccer City, Johannesburg"
